Mineiro|5|CA Patrocinense|Athletic Club|Patrocínio|Minas Gerais|Estádio Pedro Alves do Nascimento|12/02/2023|09:00|KIT1|Estádio Pedro Alves do Nascimento->Estádio Pedro Alves do Nascimento|2023-02-05 18:09:00|0:00
Mineiro|5|Democrata SL|Betim EC|Sete Lagoas|Minas Gerais|Arena do Jacaré|12/02/2023|14:00|KIT2|Estádio Dr. Ronaldo Junqueira->Arena do Jacaré|2023-02-09 13:37:00|6:53
Mineiro|5|Pouso Alegre|Tombense|Pouso Alegre|Minas Gerais|Estádio Municipal Irmão Gino Maria Rossi|12/02/2023|15:00|VAN1|Estádio Dr. Ronaldo Junqueira->Estádio Municipal Irmão Gino Maria Rossi|2023-02-11 17:12:00|2:18
Mineiro|5|Cruzeiro|Atlético Mineiro|Belo Horizonte|Minas Gerais|Estádio Raimundo Sampaio|13/02/2023|18:00|VAN2|Estádio Raimundo Sampaio->Estádio Raimundo Sampaio|2023-02-06 22:04:00|0:00
Mineiro|6|Athletic Club|Caldense|São João Del Rei|Minas Gerais|Estádio Joaquim Portugal|17/02/2023|17:30|VAN1|Estádio Municipal Irmão Gino Maria Rossi->Estádio Joaquim Portugal|2023-02-16 17:48:00|4:12
Mineiro|6|Betim EC|América Mineiro|Ipatinga|Minas Gerais|Estádio João Lamego Neto|17/02/2023|19:30|VAN2|Estádio João Lamego Neto->Estádio Raimundo Sampaio|2023-02-16 19:51:00|4:09
Mineiro|6|Atlético Mineiro|CA Patrocinense|Belo Horizonte|Minas Gerais|Estádio Raimundo Sampaio|18/02/2023|14:30|KIT1|Estádio Pedro Alves do Nascimento->Estádio Raimundo Sampaio|2023-02-15 14:51:00|6:09
Mineiro|6|Tombense|Democrata SL|Muriaé|Minas Gerais|Estádio Soares de Azevedo|18/02/2023|15:00|KIT2|Estádio Soares de Azevedo->Arena do Jacaré|2023-02-15 15:15:00|6:15
Mineiro|6|Villa Nova|Cruzeiro|Nova Lima|Minas Gerais|Estádio Municipal Castor de Cifuentes|18/02/2023|17:00|KIT3|Estádio Municipal Castor de Cifuentes->Estádio Municipal Castor de Cifuentes|2023-02-05 19:40:00|0:00
Mineiro|6|Democrata GV|Pouso Alegre|Governador Valadares|Minas Gerais|Estádio José Mammoud Abbas|20/02/2023|18:30|VAN1|Estádio José Mammoud Abbas->Estádio Joaquim Portugal|2023-02-19 14:46:00|8:14
Mineiro|1|Villa Nova|Betim EC|Nova Lima|Minas Gerais|Estádio Municipal Castor de Cifuentes|22/02/2023|18:30|VAN1|Estádio José Mammoud Abbas->Estádio Municipal Castor de Cifuentes|2023-02-21 17:04:00|5:56
Mineiro|7|Caldense|Cruzeiro|Poços de Caldas|Minas Gerais|Estádio Dr. Ronaldo Junqueira|23/02/2023|14:30|VAN2|Estádio Dr. Ronaldo Junqueira->Estádio João Lamego Neto|2023-02-22 09:12:00|9:48
Mineiro|7|Democrata SL|Athletic Club|Sete Lagoas|Minas Gerais|Arena do Jacaré|25/02/2023|14:00|VAN1|Estádio Municipal Castor de Cifuentes->Arena do Jacaré|2023-02-24 16:36:00|1:54
Mineiro|7|Atlético Mineiro|América Mineiro|Belo Horizonte|Minas Gerais|Estádio Governador Magalhães Pinto|25/02/2023|14:30|VAN2|Estádio Governador Magalhães Pinto->Estádio Dr. Ronaldo Junqueira|2023-02-24 12:26:00|6:34
Mineiro|7|CA Patrocinense|Democrata GV|Patrocínio|Minas Gerais|Estádio Pedro Alves do Nascimento|25/02/2023|16:00|KIT1|Estádio Pedro Alves do Nascimento->Estádio Raimundo Sampaio|2023-02-22 16:21:00|6:09
Mineiro|7|Betim EC|Pouso Alegre|Ipatinga|Minas Gerais|Estádio João Lamego Neto|26/02/2023|14:00|KIT2|Estádio Soares de Azevedo->Estádio João Lamego Neto|2023-02-23 15:52:00|4:38
Mineiro|7|Tombense|Villa Nova|Muriaé|Minas Gerais|Estádio Soares de Azevedo|27/02/2023|17:00|VAN1|Estádio Soares de Azevedo->Arena do Jacaré|2023-02-26 15:15:00|6:15
Mineiro|2|Betim EC|CA Patrocinense|Ipatinga|Minas Gerais|Estádio João Lamego Neto|01/03/2023|18:00|VAN1|Estádio Soares de Azevedo->Estádio João Lamego Neto|2023-02-28 17:52:00|4:38
Mineiro|8|Athletic Club|Betim EC|São João Del Rei|Minas Gerais|Estádio Joaquim Portugal|04/03/2023|14:30|VAN1|Estádio Joaquim Portugal->Estádio João Lamego Neto|2023-03-03 12:10:00|6:50
Mineiro|8|Pouso Alegre|Caldense|Pouso Alegre|Minas Gerais|Estádio Municipal Irmão Gino Maria Rossi|04/03/2023|14:30|VAN2|Estádio Municipal Irmão Gino Maria Rossi->Estádio Governador Magalhães Pinto|2023-03-03 14:23:00|4:37
Mineiro|8|Villa Nova|CA Patrocinense|Nova Lima|Minas Gerais|Estádio Municipal Castor de Cifuentes|04/03/2023|14:30|KIT1|Estádio Pedro Alves do Nascimento->Estádio Municipal Castor de Cifuentes|2023-03-01 15:07:00|5:53
Mineiro|8|América Mineiro|Tombense|Belo Horizonte|Minas Gerais|Estádio Raimundo Sampaio|04/03/2023|14:30|KIT2|Estádio João Lamego Neto->Estádio Raimundo Sampaio|2023-03-01 16:51:00|4:09
Mineiro|8|Cruzeiro|Democrata SL|Cariacica|Espírito Santo|Estádio Kleber José de Andrade|04/03/2023|14:30|KIT3|Estádio Kleber José de Andrade->Estádio Municipal Castor de Cifuentes|2023-03-01 12:03:00|8:57
Mineiro|8|Democrata GV|Atlético Mineiro|Governador Valadares|Minas Gerais|Estádio José Mammoud Abbas|04/03/2023|14:30|KIT4|Estádio João Lamego Neto->Estádio José Mammoud Abbas|2023-03-01 18:52:00|2:08
Mineiro|CAMPEONATO - SEMIFINALES|Cruzeiro|América Mineiro|Sete Lagoas|Minas Gerais|Arena do Jacaré|11/03/2023|14:30|VAN1|Estádio Joaquim Portugal->Arena do Jacaré|2023-03-10 14:58:00|4:02
Mineiro|TROFÉU INCONFIDÊNCIA - SEMI-FINALS|Pouso Alegre|Tombense|Pouso Alegre|Minas Gerais|Estádio Municipal Irmão Gino Maria Rossi|11/03/2023|16:00|VAN2|Estádio Municipal Irmão Gino Maria Rossi->Estádio Municipal Irmão Gino Maria Rossi|2023-03-03 14:23:00|0:00
Mineiro|CAMPEONATO - SEMIFINALES|Athletic Club|Atlético Mineiro|São João Del Rei|Minas Gerais|Estádio Joaquim Portugal|12/03/2023|14:00|KIT1|Estádio Municipal Castor de Cifuentes->Estádio Joaquim Portugal|2023-03-09 17:04:00|3:26
Mineiro|TROFÉU INCONFIDÊNCIA - SEMI-FINALS|Democrata GV|Villa Nova|Governador Valadares|Minas Gerais|Estádio José Mammoud Abbas|13/03/2023|18:30|VAN1|Arena do Jacaré->Estádio José Mammoud Abbas|2023-03-12 16:27:00|6:33
Mineiro|CAMPEONATO - SEMIFINALES|Atlético Mineiro|Athletic Club|Belo Horizonte|Minas Gerais|Estádio Raimundo Sampaio|18/03/2023|14:30|VAN1|Estádio José Mammoud Abbas->Estádio Raimundo Sampaio|2023-03-17 13:12:00|5:48
Mineiro|TROFÉU INCONFIDÊNCIA - SEMI-FINALS|Tombense|Pouso Alegre|Muriaé|Minas Gerais|Estádio Soares de Azevedo|18/03/2023|16:00|VAN2|Estádio Municipal Irmão Gino Maria Rossi->Estádio Soares de Azevedo|2023-03-17 13:12:00|7:18
Mineiro|TROFÉU INCONFIDÊNCIA - SEMI-FINALS|Villa Nova|Democrata GV|Nova Lima|Minas Gerais|Estádio Municipal Castor de Cifuentes|19/03/2023|14:00|KIT1|Estádio Municipal Castor de Cifuentes->Estádio Joaquim Portugal|2023-03-16 17:04:00|3:26
Mineiro|CAMPEONATO - SEMIFINALES|América Mineiro|Cruzeiro|Belo Horizonte|Minas Gerais|Estádio Raimundo Sampaio|19/03/2023|16:00|VAN1|Estádio Raimundo Sampaio->Estádio Raimundo Sampaio|2023-03-17 13:12:00|0:00
Mineiro|TROFÉU INCONFIDÊNCIA - FINALS|Villa Nova|Tombense|Nova Lima|Minas Gerais|Estádio Municipal Castor de Cifuentes|26/03/2023|14:00|VAN1|Estádio Municipal Castor de Cifuentes->Estádio Raimundo Sampaio|2023-03-25 17:17:00|1:13
Mineiro|CAMPEONATO - FINAL|América Mineiro|Atlético Mineiro|Belo Horizonte|Minas Gerais|Estádio Raimundo Sampaio|01/04/2023|14:30|VAN1|Estádio Municipal Castor de Cifuentes->Estádio Raimundo Sampaio|2023-03-31 17:47:00|1:13
Mineiro|TROFÉU INCONFIDÊNCIA - FINALS|Tombense|Villa Nova|Muriaé|Minas Gerais|Estádio Soares de Azevedo|01/04/2023|16:00|VAN2|Estádio Soares de Azevedo->Estádio Soares de Azevedo|2023-03-17 13:12:00|0:00
Mineiro|CAMPEONATO - FINAL|Atlético Mineiro|América Mineiro|Belo Horizonte|Minas Gerais|Estádio Governador Magalhães Pinto|09/04/2023|14:30|VAN1|Estádio Governador Magalhães Pinto->Estádio Raimundo Sampaio|2023-04-08 18:14:00|0:46
