Paulista|4|Bragantino|Ferroviária|Bragança Paulista|São Paulo|Estádio Nabi Abi Chedid|25/01/2023|17:00|KIT1|Estádio Nabi Abi Chedid->Estádio Dr. Oswaldo Teixeira Duarte|2023-01-22 21:42:00|1:48
Paulista|4|Ituano|Palmeiras|Itu|São Paulo|Estádio Municipal Dr. Novelli Júnior|25/01/2023|17:30|KIT2|Estádio Municipal Dr. Novelli Júnior->Estádio Primeiro de Maio|2023-01-22 21:47:00|2:13
Paulista|4|Santo André|Botafogo SP|Santo André|São Paulo|Estádio Bruno José Daniel|25/01/2023|18:30|VAN1|Estádio Bruno José Daniel->Neo Química Arena|2023-01-24 21:39:00|1:21
Paulista|4|Santos|Água Santa|Santos|São Paulo|Estádio Urbano Caldeira|25/01/2023|19:35|KIT4|Estádio Urbano Caldeira->Estádio Brinco de Ouro da Princesa|2023-01-22 23:18:00|2:47
Paulista|4|San Bento|Inter de Limeira|Sorocaba|São Paulo|Estádio Municipal Walter Ribeiro|26/01/2023|13:30|KIT3|Estádio Doutor Adhemar de Barros->Estádio Municipal Walter Ribeiro|2023-01-23 16:42:00|3:18
Paulista|4|Mirassol|São Bernardo FC|Mirassol|São Paulo|Estádio José Maria de Campos Maia|26/01/2023|17:30|KIT5|Estádio Santa Cruz->Estádio José Maria de Campos Maia|2023-01-23 21:01:00|2:59
Paulista|4|São Paulo|Portuguesa|São Paulo|São Paulo|Estádio Cícero Pompeu de Toledo|26/01/2023|19:30|VAN1|Estádio Cícero Pompeu de Toledo->Estádio Bruno José Daniel|2023-01-25 22:26:00|1:34
Paulista|5|Santos|Ferroviária|São Paulo|São Paulo|Estádio Dr. Oswaldo Teixeira Duarte|28/01/2023|16:30|VAN1|Estádio Cícero Pompeu de Toledo->Estádio Dr. Oswaldo Teixeira Duarte|2023-01-27 20:00:00|1:00
Paulista|5|Bragantino|Santo André|Bragança Paulista|São Paulo|Estádio Nabi Abi Chedid|28/01/2023|18:00|KIT1|Estádio Nabi Abi Chedid->Estádio Nabi Abi Chedid|2023-01-22 21:42:00|0:00
Paulista|5|Botafogo SP|Guarani|Ribeirão Preto|São Paulo|Estádio Santa Cruz|28/01/2023|18:40|KIT2|Estádio Santa Cruz->Estádio Municipal Dr. Novelli Júnior|2023-01-25 21:43:00|3:27
Paulista|5|Água Santa|Portuguesa|São Paulo|São Paulo|Estádio Distrital do Jardim Inamar|29/01/2023|13:00|KIT3|Estádio Municipal Walter Ribeiro->Estádio Distrital do Jardim Inamar|2023-01-26 17:22:00|2:08
Paulista|5|São Bernardo FC|San Bento|São Bernardo do Campo|São Paulo|Estádio Primeiro de Maio|29/01/2023|14:00|KIT4|Estádio Primeiro de Maio->Estádio Urbano Caldeira|2023-01-26 19:07:00|1:23
Paulista|5|Inter de Limeira|Ituano|Limeira|São Paulo|Estádio Major José Levy Sobrinho|29/01/2023|14:00|KIT6|Estádio Major José Levy Sobrinho->Estádio Santa Cruz|2023-01-26 18:10:00|2:20
Paulista|5|São Paulo|Corinthians|São Paulo|São Paulo|Estádio Cícero Pompeu de Toledo|29/01/2023|16:30|VAN1|Estádio Cícero Pompeu de Toledo->Estádio Dr. Oswaldo Teixeira Duarte|2023-01-28 20:00:00|1:00
Paulista|5|Mirassol|Palmeiras|Mirassol|São Paulo|Estádio José Maria de Campos Maia|01/02/2023|19:35|VAN1|Estádio José Maria de Campos Maia->Estádio Cícero Pompeu de Toledo|2023-01-31 18:41:00|5:24
Paulista|6|San Bento|Mirassol|Sorocaba|São Paulo|Estádio Municipal Walter Ribeiro|04/02/2023|13:30|VAN1|Estádio José Maria de Campos Maia->Estádio Municipal Walter Ribeiro|2023-02-03 13:04:00|4:56
Paulista|6|Guarani|Bragantino|Campinas|São Paulo|Estádio Brinco de Ouro da Princesa|04/02/2023|14:00|KIT1|Estádio Brinco de Ouro da Princesa->Estádio Nabi Abi Chedid|2023-02-01 19:04:00|1:26
Paulista|6|Ferroviária|São Bernardo FC|Araraquara|São Paulo|Estádio Doutor Adhemar de Barros|04/02/2023|14:00|KIT2|Estádio Santa Cruz->Estádio Doutor Adhemar de Barros|2023-02-01 18:53:00|1:37
Paulista|6|Palmeiras|Santos|São Paulo|São Paulo|Estádio Cícero Pompeu de Toledo|04/02/2023|16:30|KIT3|Estádio Cícero Pompeu de Toledo->Estádio Distrital do Jardim Inamar|2023-02-01 21:59:00|1:01
Paulista|6|Ituano|Água Santa|Itu|São Paulo|Estádio Municipal Dr. Novelli Júnior|05/02/2023|09:00|KIT4|Estádio Municipal Dr. Novelli Júnior->Estádio Primeiro de Maio|2023-02-02 13:17:00|2:13
Paulista|6|Santo André|São Paulo|Santo André|São Paulo|Estádio Bruno José Daniel|05/02/2023|14:00|KIT5|Estádio José Maria de Campos Maia->Estádio Bruno José Daniel|2023-02-02 14:12:00|6:18
Paulista|6|Corinthians|Botafogo SP|São Paulo|São Paulo|Neo Química Arena|05/02/2023|16:30|VAN1|Neo Química Arena->Estádio Municipal Walter Ribeiro|2023-02-04 18:20:00|2:40
Paulista|6|Portuguesa|Inter de Limeira|São Paulo|São Paulo|Estádio Dr. Oswaldo Teixeira Duarte|05/02/2023|18:30|KIT6|Estádio Dr. Oswaldo Teixeira Duarte->Estádio Major José Levy Sobrinho|2023-02-02 22:30:00|2:30
Paulista|7|Mirassol|Ferroviária|Mirassol|São Paulo|Estádio José Maria de Campos Maia|07/02/2023|17:30|VAN1|Neo Química Arena->Estádio José Maria de Campos Maia|2023-02-06 16:05:00|5:55
Paulista|7|Bragantino|São Paulo|Bragança Paulista|São Paulo|Estádio Nabi Abi Chedid|08/02/2023|17:30|KIT1|Estádio Brinco de Ouro da Princesa->Estádio Nabi Abi Chedid|2023-02-05 22:34:00|1:26
